id,label,prob
data/images/0/3975.png,0,0.0061288504328882755
data/images/0/17843.png,0,0.00606323994061316
data/images/0/16585.png,0,0.033374155016116784
data/images/0/8820.png,0,0.012683274966436172
data/images/0/14392.png,0,0.0018136024693054223
data/images/0/9280.png,0,0.0007583205165189304
data/images/0/348.png,0,0.00029487710871206596
data/images/0/15932.png,0,0.008495067566273624
data/images/0/12085.png,0,0.004823263042201471
data/images/0/1804.png,0,0.010566770547042546
data/images/0/10692.png,0,0.026463289819905256
data/images/0/11598.png,0,0.001533007129901139
data/images/0/10686.png,0,0.0338574891851852
data/images/0/9294.png,0,0.008712276423827572
data/images/0/15926.png,0,0.0027277597622474693
data/images/0/12091.png,0,0.004528057074830049
data/images/0/1810.png,0,0.008878767206854536
data/images/0/15098.png,0,0.001403137398995082
data/images/0/6819.png,0,0.002203797336033983
data/images/0/8834.png,0,0.0035986105828491577
data/images/0/14386.png,0,0.004695410375483515
data/images/0/3961.png,0,0.06279285018912005
data/images/0/17857.png,0,0.000681312883310729
data/images/0/16591.png,0,0.01381240504539268
data/images/0/6831.png,0,0.0008074831809986998
data/images/0/1186.png,0,0.0014893199492041834
data/images/0/412.png,0,0.06471182549962451
data/images/0/12907.png,0,0.018292224662007535
data/images/0/3949.png,0,0.0015181131908843998
data/images/0/3791.png,0,0.013125996084298333
data/images/0/10876.png,0,0.002442869956533948
data/images/0/4798.png,0,0.0017377673005992485
data/images/0/5486.png,0,0.02521238955039038
data/images/0/374.png,0,0.12886520145292857
data/images/0/1838.png,0,0.031022771640350773
data/images/0/7291.png,0,0.04408097837246926
data/images/0/360.png,0,0.0744386366088795
data/images/0/7285.png,0,0.01844334124478256
data/images/0/10862.png,0,0.00911398013801499
data/images/0/4954.png,0,0.00029487710871206596
data/images/0/5492.png,0,0.008455199625760301
data/images/0/3785.png,0,0.006202840839464302
data/images/0/6825.png,0,0.006158856364651462
data/images/0/8808.png,0,0.001985700619448755
data/images/0/406.png,0,0.006781232514883834
data/images/0/1192.png,0,0.04786008421629467
data/images/0/12913.png,0,0.009772857982517388
data/images/0/1179.png,0,0.0006760484739389978
data/images/0/6616.png,0,0.0053922952359528676
data/images/0/14351.png,0,0.0034533033176852375
data/images/0/9525.png,0,0.002792741693626166
data/images/0/7508.png,0,0.003196329164480296
data/images/0/12720.png,0,0.0031502050616818936
data/images/0/17880.png,0,0.0024828350080804977
data/images/0/11229.png,0,0.06796431859047253
data/images/0/16546.png,0,0.032610874570900256
data/images/0/4001.png,0,0.006434900103673908
data/images/0/2470.png,0,0.00042408159295785966
data/images/0/10137.png,0,0.007672687882797077
data/images/0/2316.png,0,0.031843593381133205
data/images/0/10651.png,0,0.030536811551092807
data/images/0/5479.png,0,0.1073960338497916
data/images/0/16220.png,0,0.07549256993439889
data/images/0/4767.png,0,0.02439656778707735
data/images/0/10889.png,0,0.00029487710871206596
data/images/0/3008.png,0,0.026470733116503786
data/images/0/12046.png,0,0.0018136024693054223
data/images/0/15729.png,0,0.0014846903866135397
data/images/0/6170.png,0,0.011918411347740767
data/images/0/14437.png,0,0.0029652770317114135
data/images/0/9243.png,0,0.01018220024009765
data/images/0/13358.png,0,0.009413452545954916
data/images/0/12052.png,0,0.009481708769495154
data/images/0/8149.png,0,0.0013147751941208637
data/images/0/6164.png,0,0.010970034581682886
data/images/0/9257.png,0,0.0031434394149630453
data/images/0/14423.png,0,0.0017641866501868424
data/images/0/2302.png,0,0.005943766539009459
data/images/0/10645.png,0,0.004540427111017717
data/images/0/16234.png,0,0.0005587277934221993
data/images/0/16552.png,0,0.010622420845949932
data/images/0/4015.png,0,0.0022327774723533843
data/images/0/2464.png,0,0.0041770258827863345
data/images/0/10123.png,0,0.011465207849543012
data/images/0/6602.png,0,0.012438240181653706
data/images/0/9531.png,0,0.036817125644151086
data/images/0/14345.png,0,0.003180470877078737
data/images/0/12734.png,0,0.03169169951773907
data/images/0/11215.png,0,0.03929998780315898
data/images/0/3752.png,0,0.011143597523598368
data/images/0/5323.png,0,0.03992753649029693
data/images/0/1145.png,0,0.001839762978577248
data/images/0/13402.png,0,0.0051059257809262446
data/images/0/9519.png,0,0.0030688347722913714
data/images/0/8607.png,0,0.05282954126588949
data/images/0/15073.png,0,0.06019564905007471
data/images/0/7534.png,0,0.003079260999732956
data/images/0/8161.png,0,0.01671240525175414
data/images/0/15715.png,0,0.00815354405142585
data/images/0/7252.png,0,0.00821246642427089
data/images/0/1623.png,0,0.0036576058106000827
data/images/0/13364.png,0,0.012596247308297672
data/images/0/4983.png,0,0.0007899040897156248
data/images/0/17102.png,0,0.0045868511761488736
data/images/0/3034.png,0,0.04277533248426964
data/images/0/10679.png,0,0.020702878699505996
data/images/0/4997.png,0,0.0006387621119075447
data/images/0/17116.png,0,0.013419531002909392
data/images/0/16208.png,0,0.0006657506328907659
data/images/0/11567.png,0,0.014568237835583319
data/images/0/3020.png,0,0.00044169408690875706
data/images/0/15701.png,0,0.0007340588812350086
data/images/0/8175.png,0,0.0010315737263424595
data/images/0/7246.png,0,0.0036863231424028777
data/images/0/6158.png,0,0.0038113257185724667
data/images/0/1637.png,0,0.07608180489163806
data/images/0/13370.png,0,0.000739202255802639
data/images/0/1151.png,0,0.006489885631784261
data/images/0/13416.png,0,0.000611441735507804
data/images/0/14379.png,0,0.002244133830626825
data/images/0/15067.png,0,0.018010740748808162
data/images/0/8613.png,0,0.011677675883197085
data/images/0/7520.png,0,0.01124737474390453
data/images/0/12708.png,0,0.007929447410702641
data/images/0/11201.png,0,0.0012834853036316136
data/images/0/3746.png,0,0.10823762300853526
data/images/0/4029.png,0,0.023479565677302538
data/images/0/5337.png,0,0.028668061768372905
data/images/0/2458.png,0,0.009889283027014827
data/images/0/11956.png,0,0.015401482060902055
data/images/0/10490.png,0,0.11665019545573951
data/images/0/5860.png,0,0.0013255292163843215
data/images/0/12287.png,0,0.058860481310482646
data/images/0/13199.png,0,0.002483479211149147
data/images/0/9082.png,0,0.002233308200167552
data/images/0/14190.png,0,0.006617102509799169
data/images/0/7911.png,0,0.01327272271512413
data/images/0/13827.png,0,0.06152720941934097
data/images/0/2869.png,0,0.009313463633973113
data/images/0/16787.png,0,0.016994086686512904
data/images/0/17499.png,0,0.0017030353699237243
data/images/0/14184.png,0,0.0025635962861796572
data/images/0/638.png,0,0.03137041452984752
data/images/0/7905.png,0,0.024914116870479754
data/images/0/9928.png,0,0.00352437025517159
data/images/0/13833.png,0,0.005031637786655619
data/images/0/8388.png,0,0.00506654188008803
data/images/0/12293.png,0,0.007522019026884666
data/images/0/9096.png,0,0.03093210137738792
data/images/0/11942.png,0,0.002807329189403932
data/images/0/10484.png,0,0.0003620414681541403
data/images/0/5874.png,0,0.16056009806681115
data/images/0/7093.png,0,0.013389715232018365
data/images/0/14812.png,0,0.003111394847218966
data/images/0/176.png,0,0.0007275320065640617
data/images/0/5684.png,0,0.01314581382964754
data/images/0/2855.png,0,0.010281117699152766
data/images/0/3593.png,0,0.0010650010662122727
data/images/0/16963.png,0,0.12190634499665019
data/images/0/88.png,0,0.004165406795807696
data/images/0/610.png,0,0.00920277117967176
data/images/0/1384.png,0,0.0018474305550221597
data/images/0/9900.png,0,0.00029487710871206596
data/images/0/7939.png,0,0.0015937036372522236
data/images/0/1390.png,0,0.003400386621538515
data/images/0/9914.png,0,0.006348836290813696
data/images/0/2841.png,0,0.3315629568655473
data/images/0/3587.png,0,0.011029868826825728
data/images/0/16977.png,0,0.03640410678111223
data/images/0/2699.png,0,0.006501946848501111
data/images/0/5690.png,0,0.002191746179703596
data/images/0/5848.png,0,0.010918942189454684
data/images/0/7087.png,0,0.01507268357014501
data/images/0/14806.png,0,0.12475254913566224
data/images/0/162.png,0,0.036684960208499186
data/images/0/6399.png,0,0.005742467062568571
data/images/0/189.png,0,0.00029487710871206596
data/images/0/14635.png,0,0.016190059521586867
data/images/0/9041.png,0,0.010874348442476414
data/images/0/6372.png,0,0.037831860530333106
data/images/0/12244.png,0,0.001982231305960761
data/images/0/4565.png,0,0.049985604925696814
data/images/0/16022.png,0,0.0010706885173319284
data/images/0/11995.png,0,0.03808724882181606
data/images/0/10453.png,0,0.006933922567345728
data/images/0/2114.png,0,0.0027216369540710287
data/images/0/10335.png,0,0.010480983035631497
data/images/0/2672.png,0,0.06890022227795979
data/images/0/4203.png,0,0.011983515412019983
data/images/0/16744.png,0,0.010646094187018179
data/images/0/12522.png,0,0.010479151593314579
data/images/0/837.png,0,0.0003301414725834701
data/images/0/8439.png,0,0.03580781964145105
data/images/0/14153.png,0,0.0069779598907381574
data/images/0/9727.png,0,0.00458313130362559
data/images/0/77.png,0,0.039220408951306275
data/images/0/6414.png,0,0.04796867950265771
data/images/0/12536.png,0,0.031187092555807077
data/images/0/15259.png,0,0.00029487710871206596
data/images/0/823.png,0,0.00027190395935290315
data/images/0/9733.png,0,0.0014816422956281136
data/images/0/14147.png,0,0.013121760712893985
data/images/0/6400.png,0,0.00027506473246920226
data/images/0/63.png,0,0.00029487710871206596
data/images/0/13628.png,0,0.00442826651831874
data/images/0/10321.png,0,0.007972559152694358
data/images/0/2666.png,0,0.004617611711173922
data/images/0/16988.png,0,0.0034938618488955025
data/images/0/5109.png,0,0.003589506145068125
data/images/0/4217.png,0,0.005587940613623018
data/images/0/16750.png,0,0.016585236794954362
data/images/0/3578.png,0,0.017321720223350823
data/images/0/11759.png,0,0.0021750681744571072
data/images/0/4571.png,0,0.0009438873808106629
data/images/0/16036.png,0,0.004395225701144507
data/images/0/11981.png,0,0.00199517044621693
data/images/0/17328.png,0,0.008188675376152947
data/images/0/10447.png,0,0.0011556123986010193
data/images/0/2100.png,0,0.005703134455928159
data/images/0/1409.png,0,0.009030733797159513
data/images/0/9055.png,0,0.03206682583454644
data/images/0/14621.png,0,0.002036843064466737
data/images/0/6366.png,0,0.0012465170932571736
data/images/0/7078.png,0,0.003600301435992776
data/images/0/12250.png,0,0.00045081448577721436
data/images/0/3236.png,0,0.019165093188547644
data/images/0/4559.png,0,0.0007204139169780545
data/images/0/17300.png,0,0.0025844682982251455
data/images/0/5647.png,0,0.005846482184641226
data/images/0/2128.png,0,0.010457163221274756
data/images/0/13166.png,0,0.024849421613370223
data/images/0/14609.png,0,0.0041190618879069635
data/images/0/7050.png,0,0.011787000562508284
data/images/0/8363.png,0,0.015153234405779595
data/images/0/15517.png,0,0.044663947398382996
data/images/0/12278.png,0,0.0020008890768400634
data/images/0/7736.png,0,0.0013147751941208637
data/images/0/8405.png,0,0.007358912769614181
data/images/0/15271.png,0,0.0020235694905320098
data/images/0/6428.png,0,0.012719601556119554
data/images/0/13600.png,0,0.0037229691925833265
data/images/0/1347.png,0,0.0015768179134721743
data/images/0/10309.png,0,0.0005882729173230514
data/images/0/17466.png,0,0.001715736082524072
data/images/0/5121.png,0,0.012993941359990043
data/images/0/16778.png,0,0.0009621358011741946
data/images/0/2896.png,0,0.01718173749404
data/images/0/3550.png,0,0.0064281812686913286
data/images/0/11017.png,0,0.003102883767329472
data/images/0/17472.png,0,0.0034446688362603974
data/images/0/5135.png,0,0.017020208970113696
data/images/0/2882.png,0,0.001831123376748136
data/images/0/3544.png,0,0.00029487710871206596
data/images/0/11003.png,0,0.005138294625145476
data/images/0/7722.png,0,0.0033914477475728163
data/images/0/8411.png,0,0.013121760712893985
data/images/0/13614.png,0,0.0009409957021036236
data/images/0/1353.png,0,0.003901206896065424
data/images/0/13172.png,0,0.02819579229932445
data/images/0/1435.png,0,0.05264442673005936
data/images/0/9069.png,0,0.0063320394620988195
data/images/0/7044.png,0,0.009827303880131361
data/images/0/15503.png,0,0.0005252110889419015
data/images/0/8377.png,0,0.0006759286410899769
data/images/0/3222.png,0,0.002216650908760994
data/images/0/17314.png,0,0.06401989224098417
data/images/0/5653.png,0,0.014957916931894962
data/images/0/16195.png,0,0.0032652778644919177
data/images/0/5914.png,0,0.003033705540360231
data/images/0/11822.png,0,0.012500963118015303
data/images/0/14782.png,0,0.002322560576601848
data/images/0/980.png,0,0.0009988372577054005
data/images/0/13953.png,0,0.008520361977118166
data/images/0/12495.png,0,0.013294975235837225
data/images/0/758.png,0,0.047147922813001425
data/images/0/7865.png,0,0.0033799911028142577
data/images/0/9690.png,0,0.014079219584234942
data/images/0/10282.png,0,0.019664083027355207
data/images/0/10296.png,0,0.01367485719706391
data/images/0/11188.png,0,0.00869373099557341
data/images/0/2909.png,0,0.0013804271612006835
data/images/0/994.png,0,0.01489103149714937
data/images/0/13947.png,0,0.006064054650639176
data/images/0/12481.png,0,0.002916813787369185
data/images/0/7871.png,0,0.002654286217120021
data/images/0/9684.png,0,0.005991125190743792
data/images/0/14796.png,0,0.082382159853954
data/images/0/15488.png,0,0.00030805875582006495
data/images/0/16181.png,0,0.0017016541458001948
data/images/0/5900.png,0,0.000983790980655246
data/images/0/11836.png,0,0.023148213486561653
data/images/0/1596.png,0,0.0008141730064856888
data/images/0/14966.png,0,0.007428194993462322
data/images/0/3381.png,0,0.0352523815302221
data/images/0/5928.png,0,0.0006792811934865803
data/images/0/5096.png,0,0.0380131269403549
data/images/0/16817.png,0,0.01150376775837294
data/images/0/2921.png,0,0.0029640780932168056
data/images/0/4388.png,0,0.024925898122272208
data/images/0/7681.png,0,0.0017381022840226924
data/images/0/9874.png,0,0.008660444790781137
data/images/0/7859.png,0,0.0282397235890192
data/images/0/764.png,0,0.05288982461822203
